Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2016-12-31 00:00:00,County,ND North Dakota,"ND Griggs County, North Dakota 38039",9,Project Based Section 8,5,,Griggs County,38039,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,griggs nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Hettinger County, North Dakota 38041",9,Summary of All HUD Programs,1,,Hettinger County,38041,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,hettinger nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Hettinger County, North Dakota 38041",9,Housing Choice Vouchers,3,,Hettinger County,38041,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,hettinger nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Kidder County, North Dakota 38043",9,Summary of All HUD Programs,1,,Kidder County,38043,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,kidder nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Kidder County, North Dakota 38043",9,Housing Choice Vouchers,3,,Kidder County,38043,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,kidder nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Kidder County, North Dakota 38043",9,Project Based Section 8,5,,Kidder County,38043,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,kidder nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND LaMoure County, North Dakota 38045",9,Summary of All HUD Programs,1,,Lamoure County,38045,51,75,24,62,5,13,1.1,26,316,179,13845,12780,4,17,38,29,13,8,-1,92,27,100,67,-1,4,71,4,75,6,27,8,8,17,67,29,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,56,33,158,75,25,-1,21,10,2,85,,,,,,ND,,,lamoure nd,0,100,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND LaMoure County, North Dakota 38045",9,Housing Choice Vouchers,3,,Lamoure County,38045,31,87,11,41,4,18,1.1,12,320,162,12310,11285,9,27,36,18,9,18,-1,82,24,100,73,-1,9,73,9,50,14,25,18,9,9,64,18,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,54,73,158,45,55,-1,45,10,2,84,,,,,,ND,,,lamoure nd,0,100,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND LaMoure County, North Dakota 38045",9,Project Based Section 8,5,,Lamoure County,38045,20,57,13,100,6,8,1.1,14,313,220,15143,14062,-1,8,38,38,15,-1,-1,100,29,100,62,-1,-1,69,-1,100,-1,29,-1,8,23,69,38,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,57,-1,-1,100,-1,-1,-1,9,2,86,,,,,,ND,,,lamoure nd,0,100,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Logan County, North Dakota 38047",9,Summary of All HUD Programs,1,,Logan County,38047,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,logan nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Logan County, North Dakota 38047",9,Housing Choice Vouchers,3,,Logan County,38047,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,logan nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND McHenry County, North Dakota 38049",9,Summary of All HUD Programs,1,,Mchenry County,38049,56,61,31,91,6,6,1.7,54,341,414,14131,8112,3,42,26,10,19,26,-1,74,24,94,81,-1,39,81,35,31,20,15,3,39,10,48,16,6,-1,6,-1,94,-1,-1,-1,0,0,-1,86,58,152,48,26,26,16,13,3,81,,,,,,ND,,,mchenry nd,6,94,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND McHenry County, North Dakota 38049",9,Housing Choice Vouchers,3,,Mchenry County,38049,24,59,11,79,7,-1,1.9,21,458,574,15471,8104,9,45,18,-1,27,27,-1,73,26,82,73,-1,45,91,45,43,50,24,-1,55,9,36,9,9,-1,9,-1,91,-1,-1,-1,0,0,-1,121,91,235,27,36,36,36,14,3,84,,,,,,ND,,,mchenry nd,9,91,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND McHenry County, North Dakota 38049",9,Project Based Section 8,5,,Mchenry County,38049,32,63,20,99,6,10,1.7,33,277,305,13393,8117,-1,40,30,15,15,25,-1,75,24,100,85,-1,35,75,30,22,9,9,5,30,10,55,20,5,-1,5,-1,95,-1,-1,-1,0,0,-1,66,40,47,60,20,20,5,12,4,79,,,,,,ND,,,mchenry nd,5,95,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND McIntosh County, North Dakota 38051",9,Summary of All HUD Programs,1,,Mcintosh County,38051,80,82,52,79,6,23,1.2,64,271,275,12612,10247,2,33,37,25,4,12,-1,88,24,100,77,-1,8,71,8,56,8,19,6,15,10,69,27,2,-1,-1,-1,98,-1,2,-1,2,0,-1,50,29,256,67,27,6,21,12,3,84,,,,,,ND,,,mcintosh nd,2,98,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND McIntosh County, North Dakota 38051",9,Public Housing,2,,Mcintosh County,38051,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,mcintosh nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND McIntosh County, North Dakota 38051",9,Housing Choice Vouchers,3,,Mcintosh County,38051,41,88,21,58,4,14,1.4,29,311,242,12267,8883,5,43,29,14,10,19,-1,81,22,100,81,-1,14,62,14,60,18,28,5,24,19,52,10,5,-1,-1,-1,95,-1,5,-1,5,0,-1,59,43,312,48,38,14,33,12,3,84,,,,,,ND,,,mcintosh nd,5,95,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND McIntosh County, North Dakota 38051",9,Project Based Section 8,5,,Mcintosh County,38051,31,77,25,100,6,20,1.1,27,224,329,12680,11740,-1,20,52,28,-1,-1,-1,100,24,100,80,-1,-1,80,-1,-1,4,4,-1,-1,-1,100,48,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,49,-1,-1,100,-1,-1,-1,12,3,84,,,,,,ND,,,mcintosh nd,0,100,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND McKenzie County, North Dakota 38053",9,Summary of All HUD Programs,1,,Mckenzie County,38053,27,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,mckenzie nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND McKenzie County, North Dakota 38053",9,Housing Choice Vouchers,3,,Mckenzie County,38053,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,mckenzie nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND McKenzie County, North Dakota 38053",9,Project Based Section 8,5,,Mckenzie County,38053,20,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,mckenzie nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND McLean County, North Dakota 38055",9,Summary of All HUD Programs,1,,Mclean County,38055,30,75,20,90,5,20,1.2,24,240,550,9649,8041,16,37,42,-1,5,20,-1,75,18,100,95,-1,10,70,10,33,93,67,5,10,15,70,10,5,-1,5,-1,95,-1,-1,-1,0,0,5,60,35,63,55,45,-1,30,11,7,78,,,,,,ND,,,mclean nd,5,95,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND McLean County, North Dakota 38055",9,Housing Choice Vouchers,3,,Mclean County,38055,30,75,20,90,5,20,1.2,24,240,550,9649,8041,16,37,42,-1,5,20,-1,75,18,100,95,-1,10,70,10,33,93,67,5,10,15,70,10,5,-1,5,-1,95,-1,-1,-1,0,0,5,60,35,63,55,45,-1,30,11,7,78,,,,,,ND,,,mclean nd,5,95,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Mercer County, North Dakota 38057",9,Summary of All HUD Programs,1,,Mercer County,38057,74,86,64,100,4,28,1.5,96,382,331,18360,12240,2,17,23,22,36,30,-1,70,29,92,52,5,19,70,22,22,84,39,8,23,11,58,22,6,-1,5,2,94,-1,-1,-1,0,2,3,53,38,94,58,28,14,20,8,5,69,,,,,,ND,,,mercer nd,6,94,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Mercer County, North Dakota 38057",9,Public Housing,2,,Mercer County,38057,40,95,38,100,4,24,1.4,54,385,256,20954,14745,-1,13,21,16,50,18,-1,82,34,89,39,5,13,63,16,-1,90,48,3,16,5,76,34,3,-1,3,-1,97,-1,-1,-1,0,0,3,56,-1,-1,74,11,16,11,8,5,69,,,,,,ND,,,mercer nd,3,97,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Mercer County, North Dakota 38057",9,Housing Choice Vouchers,3,,Mercer County,38057,19,86,15,93,4,20,1.7,26,416,344,14825,8553,7,20,20,33,20,60,-1,40,23,93,67,7,33,80,40,20,80,23,20,40,7,33,7,7,-1,-1,7,93,-1,-1,-1,0,0,5,64,87,103,47,47,7,13,8,5,70,,,,,,ND,,,mercer nd,7,93,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Mercer County, North Dakota 38057",9,Project Based Section 8,5,,Mercer County,38057,15,64,11,100,5,55,1.5,16,327,604,14217,9775,-1,27,36,27,9,27,-1,73,23,100,73,-1,18,82,18,50,33,31,9,27,36,27,-1,18,-1,18,-1,82,-1,-1,-1,0,9,-1,30,100,83,18,64,18,64,9,6,66,,,,,,ND,,,mercer nd,18,82,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Missing, North Dakota 38XXX",9,Summary of All HUD Programs,1,,Missing County,38XXX,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,missing nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Missing, North Dakota 38XXX",9,Public Housing,2,,Missing County,38XXX,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,missing nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Missing, North Dakota 38XXX",9,Housing Choice Vouchers,3,,Missing County,38XXX,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,missing nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Morton County, North Dakota 38059",9,Summary of All HUD Programs,1,,Morton County,38059,621,76,419,89,4,17,1.8,773,327,537,14478,7848,8,23,31,17,21,29,2,65,22,98,80,7,27,71,29,37,90,34,7,42,15,36,8,21,6,11,4,79,-1,-1,0,0,0,5,68,79,74,47,35,17,18,9,8,67,,,,,,ND,,,morton nd,21,79,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Morton County, North Dakota 38059",9,Housing Choice Vouchers,3,,Morton County,38059,586,75,395,90,4,17,1.9,749,334,550,14769,7789,8,23,32,17,21,28,2,67,22,97,80,7,29,71,30,37,91,34,7,42,14,37,9,20,6,10,4,80,-1,-1,-1,0,0,5,69,78,78,44,37,18,19,9,8,67,,,,,,ND,,,morton nd,20,80,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Morton County, North Dakota 38059",9,Mod Rehab,4,,Morton County,38059,35,95,23,70,8,13,1.0,23,213,369,9334,9334,26,21,21,16,16,43,-1,39,16,100,83,-1,-1,57,-1,29,50,30,9,52,30,9,-1,30,9,13,4,70,-1,-1,4,4,0,4,50,100,13,100,-1,-1,-1,11,10,69,,,,,,ND,,,morton nd,30,70,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Morton County, North Dakota 38059",9,Project Based Section 8,5,,Morton County,38059,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,morton nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Mountrail County, North Dakota 38061",9,Summary of All HUD Programs,1,,Mountrail County,38061,113,-5,19,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,ND,,,mountrail nd,30,70,0,1
2016-12-31 00:00:00,County,ND North Dakota,"ND Mountrail County, North Dakota 38061",9,Housing Choice Vouchers,3,,Mountrail County,38061,74,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,mountrail nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Mountrail County, North Dakota 38061",9,Project Based Section 8,5,,Mountrail County,38061,39,-5,14,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,ND,,,mountrail nd,24,76,0,1
2016-12-31 00:00:00,County,ND North Dakota,"ND Nelson County, North Dakota 38063",9,Summary of All HUD Programs,1,,Nelson County,38063,62,61,44,100,6,11,1.4,60,278,560,14780,10839,5,25,48,2,20,18,-1,80,27,91,75,-1,18,70,18,42,16,20,-1,23,20,57,16,2,-1,-1,-1,98,-1,2,-1,2,0,2,61,68,80,34,48,18,48,8,3,84,,,,,,ND,,,nelson nd,2,98,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Nelson County, North Dakota 38063",9,Public Housing,2,,Nelson County,38063,25,56,14,100,4,7,1.6,22,397,650,23082,14689,-1,7,36,-1,57,36,-1,64,42,71,36,-1,36,79,36,-1,-1,0,-1,36,14,50,14,7,-1,-1,-1,93,-1,7,-1,7,0,-1,78,79,101,-1,50,50,79,8,3,84,,,,,,ND,,,nelson nd,7,93,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Nelson County, North Dakota 38063",9,Housing Choice Vouchers,3,,Nelson County,38063,37,64,30,100,6,13,1.3,38,222,507,10905,8610,7,33,53,3,3,10,-1,87,21,100,93,-1,10,67,10,67,22,32,-1,17,23,60,17,0,-1,-1,-1,100,-1,-1,-1,0,0,2,54,63,68,50,47,3,33,8,3,84,,,,,,ND,,,nelson nd,0,100,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Oliver County, North Dakota 38065",9,Summary of All HUD Programs,1,,Oliver County,38065,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,oliver nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Oliver County, North Dakota 38065",9,Housing Choice Vouchers,3,,Oliver County,38065,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,oliver nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Pembina County, North Dakota 38067",9,Summary of All HUD Programs,1,,Pembina County,38067,178,87,118,76,5,27,1.7,195,279,379,14439,8737,3,26,31,17,24,27,-1,64,25,95,66,6,20,67,21,38,22,21,7,32,19,42,5,12,1,9,-1,88,-1,2,-1,2,3,2,64,49,212,28,53,19,47,7,8,81,,,,,,ND,,,pembina nd,12,88,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Pembina County, North Dakota 38067",9,Housing Choice Vouchers,3,,Pembina County,38067,178,87,118,76,5,27,1.7,195,279,379,14439,8737,3,26,31,17,24,27,-1,64,25,95,66,6,20,67,21,38,22,21,7,32,19,42,5,12,1,9,-1,88,-1,2,-1,2,3,2,64,49,212,28,53,19,47,7,8,81,,,,,,ND,,,pembina nd,12,88,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Pierce County, North Dakota 38069",9,Summary of All HUD Programs,1,,Pierce County,38069,73,59,34,79,4,12,1.8,60,279,574,10730,6081,9,34,31,16,9,21,-1,74,20,100,79,3,32,68,26,23,50,18,3,44,18,35,6,12,3,9,-1,88,-1,-1,-1,0,0,8,42,47,261,26,59,15,35,17,5,71,,,,,,ND,,,pierce nd,12,88,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Pierce County, North Dakota 38069",9,Housing Choice Vouchers,3,,Pierce County,38069,73,59,34,79,4,12,1.8,60,279,574,10730,6081,9,34,31,16,9,21,-1,74,20,100,79,3,32,68,26,23,50,18,3,44,18,35,6,12,3,9,-1,88,-1,-1,-1,0,0,8,42,47,261,26,59,15,35,17,5,71,,,,,,ND,,,pierce nd,12,88,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Ramsey County, North Dakota 38071",9,Summary of All HUD Programs,1,,Ramsey County,38071,448,68,276,90,6,29,1.7,464,289,331,13437,7993,10,31,25,17,17,27,4,67,24,94,74,2,29,71,29,38,20,20,14,39,18,29,5,38,1,33,0,62,0,1,2,3,0,10,57,36,81,60,25,16,11,12,16,52,,,,,,ND,,,ramsey nd,38,62,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Ramsey County, North Dakota 38071",9,Public Housing,2,,Ramsey County,38071,85,93,79,100,5,23,1.8,141,339,216,17528,9821,5,17,23,21,35,27,-1,72,31,87,54,3,32,73,32,41,15,18,9,34,15,42,10,32,-1,30,-1,68,-1,-1,1,1,0,2,58,-1,-1,58,16,25,9,12,16,53,,,,,,ND,,,ramsey nd,32,68,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Ramsey County, North Dakota 38071",9,Housing Choice Vouchers,3,,Ramsey County,38071,188,-5,73,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,ND,,,ramsey nd,31,69,0,1
2016-12-31 00:00:00,County,ND North Dakota,"ND Ramsey County, North Dakota 38071",9,Mod Rehab,4,,Ramsey County,38071,44,95,29,70,7,24,1.6,45,212,369,10608,6836,26,41,7,11,15,45,10,38,19,90,83,-1,31,55,28,15,50,11,21,55,17,7,-1,55,3,48,-1,45,-1,-1,3,3,0,1,68,100,18,66,34,-1,3,12,17,47,,,,,,ND,,,ramsey nd,55,45,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Ramsey County, North Dakota 38071",9,Project Based Section 8,5,,Ramsey County,38071,131,70,95,100,6,35,1.4,136,267,331,11737,8199,10,33,34,15,9,23,2,72,22,99,82,2,19,63,20,42,16,24,16,32,20,33,5,35,1,28,1,65,-1,2,2,4,1,-1,55,16,138,81,11,8,2,12,16,54,,,,,,ND,,,ramsey nd,35,65,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Ransom County, North Dakota 38073",9,Summary of All HUD Programs,1,,Ransom County,38073,111,81,81,90,5,25,1.4,115,321,377,12875,9068,10,29,29,13,19,23,-1,74,23,99,74,2,16,62,15,42,16,24,9,30,23,38,10,5,2,1,-1,95,-1,-1,1,1,2,2,50,31,171,58,35,7,23,10,4,74,,,,,,ND,,,ransom nd,5,95,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Ransom County, North Dakota 38073",9,Housing Choice Vouchers,3,,Ransom County,38073,66,89,49,83,4,12,1.5,73,360,365,14069,9444,4,23,34,17,21,16,-1,80,25,98,69,2,14,69,14,54,4,23,6,29,18,47,16,2,2,-1,-1,98,-1,-1,-1,0,2,2,50,51,171,49,39,12,33,9,4,74,,,,,,ND,,,ransom nd,2,98,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Ransom County, North Dakota 38073",9,Project Based Section 8,5,,Ransom County,38073,45,68,32,100,5,44,1.3,42,262,400,11046,8416,19,38,22,6,16,34,-1,66,21,100,81,3,19,50,16,29,50,26,13,31,31,25,-1,9,3,3,-1,91,-1,-1,3,3,3,-1,49,-1,-1,72,28,-1,9,10,4,74,,,,,,ND,,,ransom nd,9,91,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Renville County, North Dakota 38075",9,Summary of All HUD Programs,1,,Renville County,38075,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,renville nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Renville County, North Dakota 38075",9,Housing Choice Vouchers,3,,Renville County,38075,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,renville nd,-4,-4,0,0
2016-12-31 00:00:00,County,ND North Dakota,"ND Richland County, North Dakota 38077",9,Summary of All HUD Programs,1,,Richland County,38077,375,66,225,91,5,36,1.7,379,226,379,10003,5938,23,25,34,10,8,22,-1,73,18,100,87,4,25,63,24,28,29,18,14,33,20,32,5,20,2,11,1,79,0,3,2,5,1,2,48,25,51,57,29,13,11,13,7,61,,,,,,ND,,,richland nd,21,79,0,0
