Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2016-12-31 00:00:00,County,AL Alabama,"AL Cleburne County, Alabama 01029",9,Project Based Section 8,5,,Cleburne County,01029,64,97,65,100,5,31,1.6,107,213,599,9148,5557,10,54,22,10,3,9,-1,82,26,97,72,5,22,80,26,56,40,32,6,34,29,31,3,11,8,-1,2,88,-1,-1,2,2,2,-1,57,100,112,66,12,22,6,21,12,57,,,,,,AL,,,cleburne al,12,88,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Coffee County, Alabama 01031",9,Summary of All HUD Programs,1,,Coffee County,01031,820,93,752,99,5,27,2.1,1599,262,418,12449,5855,15,31,24,15,15,34,2,59,25,94,69,4,43,82,45,29,29,15,13,46,17,24,2,68,64,-1,0,32,-1,3,-1,3,0,4,62,95,140,25,38,37,28,28,40,66,,,,,,AL,,,coffee al,68,32,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Coffee County, Alabama 01031",9,Public Housing,2,,Coffee County,01031,334,95,318,100,5,22,2.1,674,266,348,13998,6605,17,29,23,11,21,31,5,62,28,87,66,7,35,80,38,34,33,18,9,43,20,27,2,68,64,-1,1,32,-1,3,-1,3,1,4,78,100,137,25,32,42,31,28,38,69,,,,,,AL,,,coffee al,68,32,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Coffee County, Alabama 01031",9,Housing Choice Vouchers,3,,Coffee County,01031,322,89,282,99,5,34,2.3,646,288,456,12274,5358,12,33,23,18,13,41,1,56,24,98,70,2,55,89,56,26,39,13,11,54,15,19,0,63,58,-1,0,37,-1,5,-1,5,0,5,45,100,155,13,50,37,32,29,41,65,,,,,,AL,,,coffee al,63,37,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Coffee County, Alabama 01031",9,Project Based Section 8,5,,Coffee County,01031,161,96,149,97,5,26,1.9,276,207,499,9503,5130,17,33,27,18,5,31,-1,58,20,100,76,3,36,76,37,23,8,11,23,38,13,26,5,76,75,-1,-1,24,-1,1,-1,1,0,-1,57,74,110,45,30,26,15,26,45,59,,,,,,AL,,,coffee al,76,24,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Coffee County, Alabama 01031",9,202/PRAC,8,,Coffee County,01031,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,AL,,,coffee al,-4,-4,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Colbert County, Alabama 01033",9,Summary of All HUD Programs,1,,Colbert County,01033,1223,96,1155,99,5,18,1.9,2222,241,409,10646,5534,14,43,22,12,8,23,2,71,25,94,72,2,38,79,38,42,52,25,10,46,23,22,1,50,49,0,-1,50,0,0,-1,1,0,11,76,97,157,33,37,30,25,23,35,71,,,,,,AL,,,colbert al,50,50,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Colbert County, Alabama 01033",9,Public Housing,2,,Colbert County,01033,644,98,628,100,5,22,1.8,1140,234,370,11224,6183,11,44,25,11,9,23,3,71,27,92,71,2,32,73,31,41,42,25,9,41,22,28,2,46,46,0,-1,54,0,-1,-1,0,0,7,82,100,153,42,29,29,24,28,43,68,,,,,,AL,,,colbert al,46,54,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Colbert County, Alabama 01033",9,Housing Choice Vouchers,3,,Colbert County,01033,331,93,304,99,5,9,2.3,684,300,475,11359,5049,11,43,20,15,10,25,0,73,26,95,69,1,50,89,49,48,79,26,5,57,25,13,1,69,68,-1,-1,31,1,-1,-1,1,0,50,86,96,220,8,47,44,37,20,28,75,,,,,,AL,,,colbert al,69,31,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Colbert County, Alabama 01033",9,Project Based Section 8,5,,Colbert County,01033,231,94,207,95,6,19,1.8,381,175,440,7906,4295,30,39,19,10,2,24,1,70,19,100,81,5,43,81,46,29,74,20,19,46,18,17,0,36,34,0,-1,62,-1,2,-1,2,0,-1,49,99,82,39,48,13,11,13,22,77,,,,,,AL,,,colbert al,38,62,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Colbert County, Alabama 01033",9,202/PRAC,8,,Colbert County,01033,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,AL,,,colbert al,-4,-4,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Colbert County, Alabama 01033",9,811/PRAC,9,,Colbert County,01033,15,95,15,100,6,20,1.1,16,216,252,9477,8884,-1,80,20,-1,-1,-1,-1,100,25,100,87,-1,-1,53,-1,100,100,94,7,47,40,7,-1,27,27,-1,-1,60,-1,-1,-1,0,7,-1,38,7,70,93,7,-1,7,19,35,68,,,,,,AL,,,colbert al,27,60,13,0
2016-12-31 00:00:00,County,AL Alabama,"AL Conecuh County, Alabama 01035",9,Summary of All HUD Programs,1,,Conecuh County,01035,181,153,279,100,5,11,2.3,634,240,282,11167,4914,18,30,30,12,10,29,1,68,29,90,53,3,48,85,50,36,69,19,7,52,21,20,3,90,89,-1,1,10,-1,1,-1,1,0,4,74,99,123,24,27,49,29,44,54,67,,,,,,AL,,,conecuh al,90,10,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Conecuh County, Alabama 01035",9,Public Housing,2,,Conecuh County,01035,90,97,87,100,5,7,2.6,225,270,378,13862,5360,14,20,36,14,17,38,1,61,35,80,39,6,47,97,52,29,84,17,1,55,22,22,3,99,98,-1,1,1,-1,-1,-1,0,0,2,102,100,107,-1,-1,100,57,49,57,72,,,,,,AL,,,conecuh al,99,1,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Conecuh County, Alabama 01035",9,Housing Choice Vouchers,3,,Conecuh County,01035,0,-5,101,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,AL,,,conecuh al,98,2,0,1
2016-12-31 00:00:00,County,AL Alabama,"AL Conecuh County, Alabama 01035",9,Project Based Section 8,5,,Conecuh County,01035,87,95,87,100,6,20,1.4,118,208,540,9242,6814,13,48,29,5,5,13,-1,82,27,93,63,1,20,70,18,62,56,44,8,30,31,31,6,74,71,-1,1,26,-1,1,-1,1,0,-1,55,100,107,66,34,-1,13,39,51,62,,,,,,AL,,,conecuh al,74,26,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Conecuh County, Alabama 01035",9,202/PRAC,8,,Conecuh County,01035,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,AL,,,conecuh al,-4,-4,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Conecuh County, Alabama 01035",9,811/PRAC,9,,Conecuh County,01035,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,AL,,,conecuh al,-4,-4,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Coosa County, Alabama 01037",9,Summary of All HUD Programs,1,,Coosa County,01037,45,100,45,100,7,24,2.0,92,268,443,12679,6202,20,29,13,22,16,22,9,69,32,78,51,2,47,80,47,35,60,23,9,53,27,11,-1,91,91,-1,-1,9,-1,-1,-1,0,2,8,67,96,27,38,24,38,27,23,60,59,,,,,,AL,,,coosa al,91,9,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Coosa County, Alabama 01037",9,Public Housing,2,,Coosa County,01037,40,100,40,100,8,25,2.2,87,269,441,12757,5865,23,28,10,23,18,25,10,65,32,78,53,3,53,80,53,30,67,20,10,58,25,8,-1,95,95,-1,-1,5,-1,-1,-1,0,3,8,67,100,15,35,25,40,25,22,60,59,,,,,,AL,,,coosa al,95,5,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Coosa County, Alabama 01037",9,Housing Choice Vouchers,3,,Coosa County,01037,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,AL,,,coosa al,-4,-4,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Coosa County, Alabama 01037",9,Project Based Section 8,5,,Coosa County,01037,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,AL,,,coosa al,-4,-4,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Covington County, Alabama 01039",9,Summary of All HUD Programs,1,,Covington County,01039,610,96,587,100,6,21,2.0,1168,232,417,10804,5430,17,39,22,12,9,30,1,66,29,89,61,3,42,84,41,28,46,17,9,45,19,27,3,58,57,-1,0,42,-1,1,-1,1,1,7,72,78,122,30,42,28,22,26,28,78,,,,,,AL,,,covington al,58,42,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Covington County, Alabama 01039",9,Public Housing,2,,Covington County,01039,331,98,323,99,6,21,2.2,725,216,427,10942,4875,23,32,19,13,12,39,2,55,29,87,63,3,50,84,49,24,60,14,13,52,19,16,1,74,74,-1,-1,26,-1,0,-1,0,0,4,79,64,104,15,48,37,27,28,34,79,,,,,,AL,,,covington al,74,26,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Covington County, Alabama 01039",9,Housing Choice Vouchers,3,,Covington County,01039,100,91,91,100,6,5,2.2,198,296,394,11233,5163,11,44,20,14,10,26,1,71,30,91,60,-1,54,92,52,29,50,16,1,59,15,24,2,66,64,-1,-1,34,-1,2,-1,2,0,33,79,99,192,14,40,46,33,24,25,79,,,,,,AL,,,covington al,66,34,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Covington County, Alabama 01039",9,Project Based Section 8,5,,Covington County,01039,140,94,134,100,6,26,1.5,204,223,489,10205,6703,12,46,26,12,4,19,1,78,29,92,60,4,26,79,28,38,47,27,10,30,25,35,1,25,24,-1,-1,74,-1,1,-1,1,1,-1,57,93,116,57,43,1,9,24,19,76,,,,,,AL,,,covington al,26,74,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Covington County, Alabama 01039",9,202/PRAC,8,,Covington County,01039,38,91,38,100,7,37,1.1,40,245,118,10745,10208,-1,55,39,3,3,-1,-1,100,32,95,55,-1,-1,79,-1,-1,24,23,-1,-1,-1,100,18,13,8,-1,3,87,-1,3,-1,3,3,-1,58,100,77,100,-1,-1,-1,22,12,79,,,,,,AL,,,covington al,13,87,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Covington County, Alabama 01039",9,811/PRAC,9,,Covington County,01039,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,AL,,,covington al,-4,-4,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Crenshaw County, Alabama 01041",9,Summary of All HUD Programs,1,,Crenshaw County,01041,406,93,376,100,5,31,2.0,747,247,349,13434,6762,12,40,19,12,17,30,1,67,33,84,63,3,39,80,40,30,31,16,10,48,18,24,1,64,63,-1,0,36,-1,1,-1,1,0,3,71,100,107,23,37,40,38,17,29,65,,,,,,AL,,,crenshaw al,64,36,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Crenshaw County, Alabama 01041",9,Public Housing,2,,Crenshaw County,01041,306,96,291,100,5,30,2.0,579,249,315,14542,7308,11,38,17,12,22,34,1,62,36,80,57,4,38,78,40,25,27,14,12,47,17,24,1,66,64,-1,0,34,-1,1,-1,1,0,2,70,100,104,28,34,38,34,17,29,65,,,,,,AL,,,crenshaw al,66,34,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Crenshaw County, Alabama 01041",9,Housing Choice Vouchers,3,,Crenshaw County,01041,97,84,82,100,6,34,2.0,162,240,461,9562,4840,17,46,23,11,2,15,-1,85,23,98,80,1,43,89,43,48,42,24,5,54,18,23,-1,60,60,-1,-1,40,-1,-1,-1,0,1,5,75,100,119,7,46,46,56,18,29,64,,,,,,AL,,,crenshaw al,60,40,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Crenshaw County, Alabama 01041",9,Project Based Section 8,5,,Crenshaw County,01041,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,AL,,,crenshaw al,-4,-4,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Cullman County, Alabama 01043",9,Summary of All HUD Programs,1,,Cullman County,01043,753,94,711,100,5,23,1.8,1252,278,361,12573,7140,7,37,29,16,12,21,1,74,33,88,53,3,27,78,27,49,30,26,4,34,23,39,3,3,1,-1,1,97,-1,1,-1,1,0,5,62,100,119,42,32,26,26,23,12,62,,,,,,AL,,,cullman al,3,97,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Cullman County, Alabama 01043",9,Public Housing,2,,Cullman County,01043,441,100,439,100,5,26,2.1,919,273,372,13020,6220,10,34,24,15,18,29,1,64,33,85,56,5,38,76,37,43,47,24,6,45,23,26,1,3,1,-1,1,97,-1,2,-1,2,0,5,62,100,120,28,32,39,28,22,11,63,,,,,,AL,,,cullman al,3,97,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Cullman County, Alabama 01043",9,Housing Choice Vouchers,3,,Cullman County,01043,186,81,149,99,5,18,1.4,207,301,331,11610,8357,4,42,37,14,3,14,-1,85,32,95,52,1,19,86,20,60,17,30,2,26,26,46,6,3,3,-1,-1,97,-1,-1,-1,0,0,4,71,100,158,35,55,10,41,23,12,58,,,,,,AL,,,cullman al,3,97,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Cullman County, Alabama 01043",9,Project Based Section 8,5,,Cullman County,01043,103,95,98,100,6,15,1.0,101,264,431,12021,11664,-1,40,39,16,4,-1,-1,99,35,92,44,-1,-1,74,-1,89,27,43,-1,9,18,72,6,1,-1,-1,1,99,-1,-1,-1,0,0,-1,50,100,64,100,-1,-1,-1,26,13,62,,,,,,AL,,,cullman al,1,99,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Cullman County, Alabama 01043",9,202/PRAC,8,,Cullman County,01043,23,98,25,100,6,24,1.0,25,283,38,12628,12628,-1,40,20,36,4,-1,-1,100,37,92,44,-1,-1,76,-1,-1,-1,0,-1,-1,-1,100,8,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,47,100,92,100,-1,-1,-1,29,14,65,,,,,,AL,,,cullman al,0,100,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Dale County, Alabama 01045",9,Summary of All HUD Programs,1,,Dale County,01045,1130,87,995,100,6,19,2.2,2182,237,433,11293,5150,21,35,21,12,12,31,1,66,24,93,72,3,46,85,46,31,53,19,8,54,18,20,1,69,66,0,1,31,0,2,0,2,0,35,70,86,131,26,35,40,26,28,41,65,,,,,,AL,,,dale al,69,31,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Dale County, Alabama 01045",9,Public Housing,2,,Dale County,01045,492,100,491,100,6,22,2.2,1070,227,374,12030,5520,24,30,17,11,16,37,2,60,26,89,69,4,47,82,47,26,55,18,12,56,17,15,1,69,64,-1,2,31,0,3,-1,3,0,4,65,90,110,25,37,37,24,30,45,65,,,,,,AL,,,dale al,69,31,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Dale County, Alabama 01045",9,Housing Choice Vouchers,3,,Dale County,01045,513,73,386,100,7,16,2.5,983,244,529,10339,4060,22,38,19,12,8,33,1,64,21,97,78,1,59,92,60,28,75,16,5,66,16,12,1,85,83,0,0,15,0,1,-1,2,0,72,75,97,162,10,35,55,32,25,38,65,,,,,,AL,,,dale al,85,15,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Dale County, Alabama 01045",9,Project Based Section 8,5,,Dale County,01045,125,95,117,99,6,10,1.1,128,260,373,11376,10398,2,44,39,11,4,1,-1,99,28,98,69,1,-1,67,-1,98,38,55,-1,8,29,63,4,16,15,-1,-1,83,-1,1,1,2,0,-1,74,32,77,77,23,-1,19,25,31,61,,,,,,AL,,,dale al,17,83,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Dale County, Alabama 01045",9,202/PRAC,8,,Dale County,01045,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,AL,,,dale al,-4,-4,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Dallas County, Alabama 01047",9,Summary of All HUD Programs,1,,Dallas County,01047,2043,86,1672,97,6,18,2.3,3829,222,421,9811,4284,18,47,20,10,6,23,2,73,26,94,73,1,53,88,53,32,45,17,11,53,17,19,1,96,95,0,0,4,0,0,-1,0,0,17,92,96,146,24,41,36,22,42,85,62,,,,,,AL,,,dallas al,96,4,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Dallas County, Alabama 01047",9,Public Housing,2,,Dallas County,01047,579,95,547,100,6,16,2.3,1264,216,379,10908,4720,7,59,18,7,8,22,1,77,28,91,74,2,53,87,53,32,30,15,12,52,19,17,1,99,98,0,0,1,-1,0,-1,0,0,10,109,100,106,25,37,38,19,40,85,66,,,,,,AL,,,dallas al,99,1,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Dallas County, Alabama 01047",9,Housing Choice Vouchers,3,,Dallas County,01047,1092,77,776,92,5,19,2.6,1995,236,397,9589,3730,26,36,20,13,5,27,3,69,24,95,72,1,61,96,61,27,59,15,8,63,14,15,1,96,95,0,0,4,0,1,-1,1,0,23,88,100,182,9,44,47,30,44,87,60,,,,,,AL,,,dallas al,96,4,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Dallas County, Alabama 01047",9,Project Based Section 8,5,,Dallas County,01047,333,96,328,100,6,19,1.7,545,195,565,8384,5046,21,50,21,6,2,15,3,77,24,96,73,-1,36,70,36,46,53,29,16,37,22,25,1,90,90,-1,-1,9,-1,-1,-1,0,0,-1,76,78,128,52,41,7,9,39,80,61,,,,,,AL,,,dallas al,91,9,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Dallas County, Alabama 01047",9,S236/BMIR,7,,Dallas County,01047,21,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,AL,,,dallas al,-4,-4,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Dallas County, Alabama 01047",9,202/PRAC,8,,Dallas County,01047,19,97,19,100,7,21,1.0,19,262,281,11431,11431,-1,53,32,16,-1,-1,-1,100,35,95,47,-1,-1,32,-1,-1,-1,0,-1,-1,-1,100,5,89,89,-1,-1,11,-1,-1,-1,0,0,-1,42,100,64,100,-1,-1,-1,31,71,64,,,,,,AL,,,dallas al,89,11,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL DeKalb County, Alabama 01049",9,Summary of All HUD Programs,1,,Dekalb County,01049,950,94,893,100,6,21,1.8,1595,243,390,11279,6315,12,40,28,11,9,23,1,75,30,90,59,3,29,79,30,42,20,20,7,34,19,39,2,8,6,0,0,92,-1,1,-1,1,0,4,64,94,129,32,38,30,34,20,22,68,,,,,,AL,,,dekalb al,8,92,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL DeKalb County, Alabama 01049",9,Public Housing,2,,Dekalb County,01049,631,97,608,100,5,22,1.8,1095,242,368,11623,6454,12,41,26,11,10,28,0,71,31,88,59,4,29,75,29,42,19,21,8,33,22,38,2,7,5,0,0,93,-1,2,-1,2,0,3,67,100,126,31,38,31,36,20,22,67,,,,,,AL,,,dekalb al,7,93,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL DeKalb County, Alabama 01049",9,Housing Choice Vouchers,3,,Dekalb County,01049,201,84,168,99,7,17,2.1,353,258,455,10717,5101,14,36,33,12,5,13,6,80,27,96,62,2,40,98,42,42,31,19,2,49,17,32,1,7,6,-1,-1,93,-1,1,-1,1,0,7,57,100,159,5,49,45,51,20,19,68,,,,,,AL,,,dekalb al,7,93,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL DeKalb County, Alabama 01049",9,Project Based Section 8,5,,Dekalb County,01049,65,98,65,100,6,26,1.4,93,206,509,9177,6414,24,34,26,8,8,22,-1,74,25,91,63,-1,29,69,29,43,50,31,14,40,22,25,-1,18,15,3,-1,82,-1,-1,-1,0,3,-1,61,100,80,57,43,-1,9,22,38,63,,,,,,AL,,,dekalb al,18,82,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL DeKalb County, Alabama 01049",9,202/PRAC,8,,Dekalb County,01049,53,97,52,100,7,19,1.0,54,262,286,11710,11276,2,38,46,10,4,-1,2,98,34,92,48,-1,-1,85,-1,-1,-1,2,-1,-1,-1,100,12,6,6,-1,-1,94,-1,-1,-1,0,0,-1,59,-1,-1,100,-1,-1,-1,17,12,79,,,,,,AL,,,dekalb al,6,94,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Elmore County, Alabama 01051",9,Summary of All HUD Programs,1,,Elmore County,01051,247,85,227,100,6,19,2.1,470,274,602,12432,6005,11,38,26,13,13,25,2,71,26,93,71,4,41,81,42,44,44,23,6,48,22,24,5,67,65,-1,0,33,1,0,-1,2,1,5,69,99,152,40,27,33,20,12,28,67,,,,,,AL,,,elmore al,67,33,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Elmore County, Alabama 01051",9,Public Housing,2,,Elmore County,01051,91,88,80,100,6,24,2.3,183,245,680,12853,5619,20,34,19,8,19,39,4,56,27,86,73,5,50,79,53,21,58,13,10,59,16,15,-1,89,89,-1,-1,11,-1,-1,-1,0,0,1,73,100,138,31,28,41,15,9,27,69,,,,,,AL,,,elmore al,89,11,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Elmore County, Alabama 01051",9,Housing Choice Vouchers,3,,Elmore County,01051,102,77,92,100,6,17,2.4,217,310,650,12792,5423,7,33,30,16,14,27,1,71,26,98,70,2,52,95,54,46,33,19,4,55,21,20,4,71,66,-1,-1,29,3,1,-1,4,2,9,71,100,176,17,38,45,35,17,30,63,,,,,,AL,,,elmore al,71,29,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Elmore County, Alabama 01051",9,Project Based Section 8,5,,Elmore County,01051,54,97,55,100,6,16,1.3,70,254,409,11218,8814,4,51,28,13,4,2,2,93,26,96,71,4,7,64,5,93,44,60,2,22,31,45,13,29,27,-1,2,71,-1,-1,-1,0,0,-1,61,96,131,89,9,2,4,10,27,69,,,,,,AL,,,elmore al,29,71,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Escambia County, Alabama 01053",9,Summary of All HUD Programs,1,,Escambia County,01053,350,100,360,100,5,19,2.1,761,243,358,11135,5267,9,43,28,13,7,24,2,71,30,93,61,2,41,82,43,40,32,19,7,50,15,28,2,82,81,0,0,18,0,-1,-1,0,1,12,71,94,131,42,29,29,13,32,59,69,,,,,,AL,,,escambia al,82,18,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Escambia County, Alabama 01053",9,Public Housing,2,,Escambia County,01053,148,97,143,100,4,14,2.3,322,243,365,12046,5350,8,39,25,15,13,31,4,59,32,87,59,3,47,85,49,32,37,16,10,50,21,19,1,94,94,-1,1,6,-1,-1,-1,0,1,10,78,100,113,29,35,36,20,40,74,73,,,,,,AL,,,escambia al,94,6,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Escambia County, Alabama 01053",9,Housing Choice Vouchers,3,,Escambia County,01053,100,117,121,100,5,26,2.8,342,251,328,10851,3839,15,35,29,15,6,36,-1,63,27,95,64,2,67,93,68,28,53,12,9,67,12,12,-1,85,84,1,-1,15,-1,-1,-1,0,0,13,67,100,188,15,43,42,14,27,45,65,,,,,,AL,,,escambia al,85,15,0,0
2016-12-31 00:00:00,County,AL Alabama,"AL Escambia County, Alabama 01053",9,Project Based Section 8,5,,Escambia County,01053,52,90,49,100,6,12,1.0,50,233,646,9878,9680,-1,67,27,6,-1,2,-1,96,30,98,65,-1,2,63,2,96,44,68,2,29,18,51,4,65,63,-1,-1,31,2,-1,-1,2,4,-1,66,86,71,98,2,-1,-1,34,75,65,,,,,,AL,,,escambia al,74,26,0,1
2016-12-31 00:00:00,County,AL Alabama,"AL Escambia County, Alabama 01053",9,202/PRAC,8,,Escambia County,01053,32,95,32,100,6,25,1.0,32,237,93,10595,10595,-1,53,41,6,-1,-1,-1,100,32,100,53,-1,-1,81,-1,-1,6,6,-1,-1,-1,100,13,47,47,-1,-1,53,-1,-1,-1,0,0,-1,75,100,74,100,-1,-1,-1,19,30,74,,,,,,AL,,,escambia al,47,53,0,0
